name,image_path
pensive face in Facebook style,Facebook46.png
sleepy face in Facebook style,Facebook47.png
drooling face in Facebook style,Facebook48.png
sleeping face in Facebook style,Facebook49.png
face with medical mask in Facebook style,Facebook50.png
face with thermometer in Facebook style,Facebook51.png
face with head-bandage in Facebook style,Facebook52.png
nauseated face in Facebook style,Facebook53.png
face vomiting in Facebook style,Facebook54.png
sneezing face in Facebook style,Facebook55.png
hot face in Facebook style,Facebook56.png
cold face in Facebook style,Facebook57.png
woozy face in Facebook style,Facebook58.png
knocked-out face in Facebook style,Facebook59.png
face with spiral eyes in Facebook style,Facebook60.png
exploding head in Facebook style,Facebook61.png
cowboy hat face in Facebook style,Facebook62.png
partying face in Facebook style,Facebook63.png
smiling face with sunglasses in Facebook style,Facebook65.png
nerd face in Facebook style,Facebook66.png
face with monocle in Facebook style,Facebook67.png
confused face in Facebook style,Facebook68.png
worried face in Facebook style,Facebook69.png
slightly frowning face in Facebook style,Facebook70.png
frowning face in Facebook style,Facebook71.png
face with open mouth in Facebook style,Facebook72.png
hushed face in Facebook style,Facebook73.png
astonished face in Facebook style,Facebook74.png
flushed face in Facebook style,Facebook75.png
pleading face in Facebook style,Facebook76.png
frowning face with open mouth in Facebook style,Facebook77.png
anguished face in Facebook style,Facebook78.png
fearful face in Facebook style,Facebook79.png
anxious face with sweat in Facebook style,Facebook80.png
sad but relieved face in Facebook style,Facebook81.png
crying face in Facebook style,Facebook82.png
loudly crying face in Facebook style,Facebook83.png
face screaming in fear in Facebook style,Facebook84.png
confounded face in Facebook style,Facebook85.png
persevering face in Facebook style,Facebook86.png
disappointed face in Facebook style,Facebook87.png
downcast face with sweat in Facebook style,Facebook88.png
weary face in Facebook style,Facebook89.png
tired face in Facebook style,Facebook90.png
yawning face in Facebook style,Facebook91.png
face with steam from nose in Facebook style,Facebook92.png
pouting face in Facebook style,Facebook93.png
angry face in Facebook style,Facebook94.png
face with symbols on mouth in Facebook style,Facebook95.png
smiling face with horns in Facebook style,Facebook96.png
angry face with horns in Facebook style,Facebook97.png
skull in Facebook style,Facebook98.png
skull and crossbones in Facebook style,Facebook99.png
pile of poo in Facebook style,Facebook100.png
clown face in Facebook style,Facebook101.png
ogre in Facebook style,Facebook102.png
grinning face in Google style,Google1.png
grinning face with big eyes in Google style,Google2.png
grinning face with smiling eyes in Google style,Google3.png
beaming face with smiling eyes in Google style,Google4.png
grinning squinting face in Google style,Google5.png
grinning face with sweat in Google style,Google6.png
rolling on the floor laughing in Google style,Google7.png
face with tears of joy in Google style,Google8.png
slightly smiling face in Google style,Google9.png
upside-down face in Google style,Google10.png
winking face in Google style,Google11.png
smiling face with smiling eyes in Google style,Google12.png
smiling face with halo in Google style,Google13.png
smiling face with hearts in Google style,Google14.png
smiling face with heart-eyes in Google style,Google15.png
star-struck in Google style,Google16.png
face blowing a kiss in Google style,Google17.png
kissing face in Google style,Google18.png
smiling face in Google style,Google19.png
kissing face with closed eyes in Google style,Google20.png
kissing face with smiling eyes in Google style,Google21.png
face savoring food in Google style,Google23.png
face with tongue in Google style,Google24.png
winking face with tongue in Google style,Google25.png
zany face in Google style,Google26.png
squinting face with tongue in Google style,Google27.png
money-mouth face in Google style,Google28.png
hugging face in Google style,Google29.png
face with hand over mouth in Google style,Google30.png
shushing face in Google style,Google31.png
thinking face in Google style,Google32.png
zipper-mouth face in Google style,Google33.png
face with raised eyebrow in Google style,Google34.png
neutral face in Google style,Google35.png
expressionless face in Google style,Google36.png
face without mouth in Google style,Google37.png
face in clouds in Google style,Google38.png
smirking face in Google style,Google39.png
unamused face in Google style,Google40.png
face with rolling eyes in Google style,Google41.png
grimacing face in Google style,Google42.png
face exhaling in Google style,Google43.png
lying face in Google style,Google44.png
relieved face in Google style,Google45.png
pensive face in Google style,Google46.png
sleepy face in Google style,Google47.png
drooling face in Google style,Google48.png
sleeping face in Google style,Google49.png
face with medical mask in Google style,Google50.png
face with thermometer in Google style,Google51.png
face with head-bandage in Google style,Google52.png
nauseated face in Google style,Google53.png
face vomiting in Google style,Google54.png
sneezing face in Google style,Google55.png
hot face in Google style,Google56.png
cold face in Google style,Google57.png
woozy face in Google style,Google58.png
knocked-out face in Google style,Google59.png
face with spiral eyes in Google style,Google60.png
exploding head in Google style,Google61.png
cowboy hat face in Google style,Google62.png
partying face in Google style,Google63.png
smiling face with sunglasses in Google style,Google65.png
nerd face in Google style,Google66.png
face with monocle in Google style,Google67.png
confused face in Google style,Google68.png
worried face in Google style,Google69.png
slightly frowning face in Google style,Google70.png
frowning face in Google style,Google71.png
face with open mouth in Google style,Google72.png
hushed face in Google style,Google73.png
astonished face in Google style,Google74.png
flushed face in Google style,Google75.png
pleading face in Google style,Google76.png
frowning face with open mouth in Google style,Google77.png
anguished face in Google style,Google78.png
fearful face in Google style,Google79.png
anxious face with sweat in Google style,Google80.png
sad but relieved face in Google style,Google81.png
crying face in Google style,Google82.png
loudly crying face in Google style,Google83.png
face screaming in fear in Google style,Google84.png
confounded face in Google style,Google85.png
persevering face in Google style,Google86.png
disappointed face in Google style,Google87.png
downcast face with sweat in Google style,Google88.png
weary face in Google style,Google89.png
tired face in Google style,Google90.png
yawning face in Google style,Google91.png
face with steam from nose in Google style,Google92.png
pouting face in Google style,Google93.png
angry face in Google style,Google94.png
face with symbols on mouth in Google style,Google95.png
smiling face with horns in Google style,Google96.png
angry face with horns in Google style,Google97.png
skull in Google style,Google98.png
skull and crossbones in Google style,Google99.png
pile of poo in Google style,Google100.png
clown face in Google style,Google101.png
ogre in Google style,Google102.png
grinning face in JoyPixels style,JoyPixels1.png
grinning face with big eyes in JoyPixels style,JoyPixels2.png
grinning face with smiling eyes in JoyPixels style,JoyPixels3.png
beaming face with smiling eyes in JoyPixels style,JoyPixels4.png
grinning squinting face in JoyPixels style,JoyPixels5.png
grinning face with sweat in JoyPixels style,JoyPixels6.png
rolling on the floor laughing in JoyPixels style,JoyPixels7.png
face with tears of joy in JoyPixels style,JoyPixels8.png
slightly smiling face in JoyPixels style,JoyPixels9.png
upside-down face in JoyPixels style,JoyPixels10.png
winking face in JoyPixels style,JoyPixels11.png
smiling face with smiling eyes in JoyPixels style,JoyPixels12.png
smiling face with halo in JoyPixels style,JoyPixels13.png
smiling face with hearts in JoyPixels style,JoyPixels14.png
smiling face with heart-eyes in JoyPixels style,JoyPixels15.png
star-struck in JoyPixels style,JoyPixels16.png
face blowing a kiss in JoyPixels style,JoyPixels17.png
kissing face in JoyPixels style,JoyPixels18.png
smiling face in JoyPixels style,JoyPixels19.png
kissing face with closed eyes in JoyPixels style,JoyPixels20.png
kissing face with smiling eyes in JoyPixels style,JoyPixels21.png
face savoring food in JoyPixels style,JoyPixels23.png
face with tongue in JoyPixels style,JoyPixels24.png
winking face with tongue in JoyPixels style,JoyPixels25.png
zany face in JoyPixels style,JoyPixels26.png
squinting face with tongue in JoyPixels style,JoyPixels27.png
money-mouth face in JoyPixels style,JoyPixels28.png
hugging face in JoyPixels style,JoyPixels29.png
face with hand over mouth in JoyPixels style,JoyPixels30.png
shushing face in JoyPixels style,JoyPixels31.png
thinking face in JoyPixels style,JoyPixels32.png
zipper-mouth face in JoyPixels style,JoyPixels33.png
face with raised eyebrow in JoyPixels style,JoyPixels34.png
neutral face in JoyPixels style,JoyPixels35.png
expressionless face in JoyPixels style,JoyPixels36.png
face without mouth in JoyPixels style,JoyPixels37.png
face in clouds in JoyPixels style,JoyPixels38.png
smirking face in JoyPixels style,JoyPixels39.png
unamused face in JoyPixels style,JoyPixels40.png
face with rolling eyes in JoyPixels style,JoyPixels41.png
grimacing face in JoyPixels style,JoyPixels42.png
face exhaling in JoyPixels style,JoyPixels43.png
lying face in JoyPixels style,JoyPixels44.png
relieved face in JoyPixels style,JoyPixels45.png
pensive face in JoyPixels style,JoyPixels46.png
sleepy face in JoyPixels style,JoyPixels47.png
drooling face in JoyPixels style,JoyPixels48.png
sleeping face in JoyPixels style,JoyPixels49.png
face with medical mask in JoyPixels style,JoyPixels50.png
face with thermometer in JoyPixels style,JoyPixels51.png
face with head-bandage in JoyPixels style,JoyPixels52.png
nauseated face in JoyPixels style,JoyPixels53.png
face vomiting in JoyPixels style,JoyPixels54.png
sneezing face in JoyPixels style,JoyPixels55.png
hot face in JoyPixels style,JoyPixels56.png
cold face in JoyPixels style,JoyPixels57.png
woozy face in JoyPixels style,JoyPixels58.png
knocked-out face in JoyPixels style,JoyPixels59.png
face with spiral eyes in JoyPixels style,JoyPixels60.png
exploding head in JoyPixels style,JoyPixels61.png
cowboy hat face in JoyPixels style,JoyPixels62.png
partying face in JoyPixels style,JoyPixels63.png
smiling face with sunglasses in JoyPixels style,JoyPixels65.png
nerd face in JoyPixels style,JoyPixels66.png
face with monocle in JoyPixels style,JoyPixels67.png
confused face in JoyPixels style,JoyPixels68.png
worried face in JoyPixels style,JoyPixels69.png
slightly frowning face in JoyPixels style,JoyPixels70.png
frowning face in JoyPixels style,JoyPixels71.png
face with open mouth in JoyPixels style,JoyPixels72.png
hushed face in JoyPixels style,JoyPixels73.png
astonished face in JoyPixels style,JoyPixels74.png
flushed face in JoyPixels style,JoyPixels75.png
pleading face in JoyPixels style,JoyPixels76.png
frowning face with open mouth in JoyPixels style,JoyPixels77.png
anguished face in JoyPixels style,JoyPixels78.png
fearful face in JoyPixels style,JoyPixels79.png
anxious face with sweat in JoyPixels style,JoyPixels80.png
sad but relieved face in JoyPixels style,JoyPixels81.png
crying face in JoyPixels style,JoyPixels82.png
loudly crying face in JoyPixels style,JoyPixels83.png
face screaming in fear in JoyPixels style,JoyPixels84.png
confounded face in JoyPixels style,JoyPixels85.png
persevering face in JoyPixels style,JoyPixels86.png
disappointed face in JoyPixels style,JoyPixels87.png
downcast face with sweat in JoyPixels style,JoyPixels88.png
weary face in JoyPixels style,JoyPixels89.png
tired face in JoyPixels style,JoyPixels90.png
yawning face in JoyPixels style,JoyPixels91.png
face with steam from nose in JoyPixels style,JoyPixels92.png
pouting face in JoyPixels style,JoyPixels93.png
angry face in JoyPixels style,JoyPixels94.png
face with symbols on mouth in JoyPixels style,JoyPixels95.png
smiling face with horns in JoyPixels style,JoyPixels96.png
angry face with horns in JoyPixels style,JoyPixels97.png
skull in JoyPixels style,JoyPixels98.png
skull and crossbones in JoyPixels style,JoyPixels99.png
pile of poo in JoyPixels style,JoyPixels100.png
clown face in JoyPixels style,JoyPixels101.png
ogre in JoyPixels style,JoyPixels102.png
grinning face in Samsung style,Samsung1.png
grinning face with big eyes in Samsung style,Samsung2.png
grinning face with smiling eyes in Samsung style,Samsung3.png
beaming face with smiling eyes in Samsung style,Samsung4.png
grinning squinting face in Samsung style,Samsung5.png
grinning face with sweat in Samsung style,Samsung6.png
rolling on the floor laughing in Samsung style,Samsung7.png
face with tears of joy in Samsung style,Samsung8.png
slightly smiling face in Samsung style,Samsung9.png
upside-down face in Samsung style,Samsung10.png
winking face in Samsung style,Samsung11.png
smiling face with smiling eyes in Samsung style,Samsung12.png
smiling face with halo in Samsung style,Samsung13.png
smiling face with hearts in Samsung style,Samsung14.png
smiling face with heart-eyes in Samsung style,Samsung15.png
star-struck in Samsung style,Samsung16.png
face blowing a kiss in Samsung style,Samsung17.png
kissing face in Samsung style,Samsung18.png
smiling face in Samsung style,Samsung19.png
kissing face with closed eyes in Samsung style,Samsung20.png
kissing face with smiling eyes in Samsung style,Samsung21.png
face savoring food in Samsung style,Samsung23.png
face with tongue in Samsung style,Samsung24.png
winking face with tongue in Samsung style,Samsung25.png
zany face in Samsung style,Samsung26.png
squinting face with tongue in Samsung style,Samsung27.png
money-mouth face in Samsung style,Samsung28.png
hugging face in Samsung style,Samsung29.png
face with hand over mouth in Samsung style,Samsung30.png
shushing face in Samsung style,Samsung31.png
thinking face in Samsung style,Samsung32.png
zipper-mouth face in Samsung style,Samsung33.png
face with raised eyebrow in Samsung style,Samsung34.png
neutral face in Samsung style,Samsung35.png
expressionless face in Samsung style,Samsung36.png
face without mouth in Samsung style,Samsung37.png
face in clouds in Samsung style,Samsung38.png
smirking face in Samsung style,Samsung39.png
unamused face in Samsung style,Samsung40.png
face with rolling eyes in Samsung style,Samsung41.png
grimacing face in Samsung style,Samsung42.png
face exhaling in Samsung style,Samsung43.png
lying face in Samsung style,Samsung44.png
relieved face in Samsung style,Samsung45.png
pensive face in Samsung style,Samsung46.png
sleepy face in Samsung style,Samsung47.png
drooling face in Samsung style,Samsung48.png
sleeping face in Samsung style,Samsung49.png
face with medical mask in Samsung style,Samsung50.png
face with thermometer in Samsung style,Samsung51.png
face with head-bandage in Samsung style,Samsung52.png
nauseated face in Samsung style,Samsung53.png
face vomiting in Samsung style,Samsung54.png
sneezing face in Samsung style,Samsung55.png
hot face in Samsung style,Samsung56.png
cold face in Samsung style,Samsung57.png
woozy face in Samsung style,Samsung58.png
knocked-out face in Samsung style,Samsung59.png
face with spiral eyes in Samsung style,Samsung60.png
exploding head in Samsung style,Samsung61.png
cowboy hat face in Samsung style,Samsung62.png
partying face in Samsung style,Samsung63.png
smiling face with sunglasses in Samsung style,Samsung65.png
nerd face in Samsung style,Samsung66.png
face with monocle in Samsung style,Samsung67.png
confused face in Samsung style,Samsung68.png
worried face in Samsung style,Samsung69.png
slightly frowning face in Samsung style,Samsung70.png
frowning face in Samsung style,Samsung71.png
face with open mouth in Samsung style,Samsung72.png
hushed face in Samsung style,Samsung73.png
astonished face in Samsung style,Samsung74.png
flushed face in Samsung style,Samsung75.png
pleading face in Samsung style,Samsung76.png
frowning face with open mouth in Samsung style,Samsung77.png
anguished face in Samsung style,Samsung78.png
fearful face in Samsung style,Samsung79.png
anxious face with sweat in Samsung style,Samsung80.png
sad but relieved face in Samsung style,Samsung81.png
crying face in Samsung style,Samsung82.png
loudly crying face in Samsung style,Samsung83.png
face screaming in fear in Samsung style,Samsung84.png
confounded face in Samsung style,Samsung85.png
persevering face in Samsung style,Samsung86.png
disappointed face in Samsung style,Samsung87.png
downcast face with sweat in Samsung style,Samsung88.png
weary face in Samsung style,Samsung89.png
tired face in Samsung style,Samsung90.png
yawning face in Samsung style,Samsung91.png
face with steam from nose in Samsung style,Samsung92.png
pouting face in Samsung style,Samsung93.png
angry face in Samsung style,Samsung94.png
face with symbols on mouth in Samsung style,Samsung95.png
smiling face with horns in Samsung style,Samsung96.png
angry face with horns in Samsung style,Samsung97.png
skull in Samsung style,Samsung98.png
skull and crossbones in Samsung style,Samsung99.png
pile of poo in Samsung style,Samsung100.png
clown face in Samsung style,Samsung101.png
ogre in Samsung style,Samsung102.png
grinning face in Twitter style,Twitter1.png
grinning face with big eyes in Twitter style,Twitter2.png
grinning face with smiling eyes in Twitter style,Twitter3.png
beaming face with smiling eyes in Twitter style,Twitter4.png
grinning squinting face in Twitter style,Twitter5.png
grinning face with sweat in Twitter style,Twitter6.png
rolling on the floor laughing in Twitter style,Twitter7.png
face with tears of joy in Twitter style,Twitter8.png
slightly smiling face in Twitter style,Twitter9.png
upside-down face in Twitter style,Twitter10.png
winking face in Twitter style,Twitter11.png
smiling face with smiling eyes in Twitter style,Twitter12.png
smiling face with halo in Twitter style,Twitter13.png
smiling face with hearts in Twitter style,Twitter14.png
smiling face with heart-eyes in Twitter style,Twitter15.png
star-struck in Twitter style,Twitter16.png
face blowing a kiss in Twitter style,Twitter17.png
kissing face in Twitter style,Twitter18.png
smiling face in Twitter style,Twitter19.png
kissing face with closed eyes in Twitter style,Twitter20.png
kissing face with smiling eyes in Twitter style,Twitter21.png
face savoring food in Twitter style,Twitter23.png
face with tongue in Twitter style,Twitter24.png
winking face with tongue in Twitter style,Twitter25.png
zany face in Twitter style,Twitter26.png
squinting face with tongue in Twitter style,Twitter27.png
money-mouth face in Twitter style,Twitter28.png
hugging face in Twitter style,Twitter29.png
face with hand over mouth in Twitter style,Twitter30.png
shushing face in Twitter style,Twitter31.png
thinking face in Twitter style,Twitter32.png
zipper-mouth face in Twitter style,Twitter33.png
face with raised eyebrow in Twitter style,Twitter34.png
neutral face in Twitter style,Twitter35.png
expressionless face in Twitter style,Twitter36.png
face without mouth in Twitter style,Twitter37.png
face in clouds in Twitter style,Twitter38.png
smirking face in Twitter style,Twitter39.png
unamused face in Twitter style,Twitter40.png
face with rolling eyes in Twitter style,Twitter41.png
grimacing face in Twitter style,Twitter42.png
face exhaling in Twitter style,Twitter43.png
lying face in Twitter style,Twitter44.png
relieved face in Twitter style,Twitter45.png
pensive face in Twitter style,Twitter46.png
sleepy face in Twitter style,Twitter47.png
drooling face in Twitter style,Twitter48.png
sleeping face in Twitter style,Twitter49.png
face with medical mask in Twitter style,Twitter50.png
face with thermometer in Twitter style,Twitter51.png
face with head-bandage in Twitter style,Twitter52.png
nauseated face in Twitter style,Twitter53.png
face vomiting in Twitter style,Twitter54.png
sneezing face in Twitter style,Twitter55.png
hot face in Twitter style,Twitter56.png
cold face in Twitter style,Twitter57.png
woozy face in Twitter style,Twitter58.png
knocked-out face in Twitter style,Twitter59.png
face with spiral eyes in Twitter style,Twitter60.png
exploding head in Twitter style,Twitter61.png
cowboy hat face in Twitter style,Twitter62.png
partying face in Twitter style,Twitter63.png
smiling face with sunglasses in Twitter style,Twitter65.png
nerd face in Twitter style,Twitter66.png
face with monocle in Twitter style,Twitter67.png
confused face in Twitter style,Twitter68.png
worried face in Twitter style,Twitter69.png
slightly frowning face in Twitter style,Twitter70.png
frowning face in Twitter style,Twitter71.png
face with open mouth in Twitter style,Twitter72.png
hushed face in Twitter style,Twitter73.png
astonished face in Twitter style,Twitter74.png
flushed face in Twitter style,Twitter75.png
pleading face in Twitter style,Twitter76.png
frowning face with open mouth in Twitter style,Twitter77.png
anguished face in Twitter style,Twitter78.png
fearful face in Twitter style,Twitter79.png
anxious face with sweat in Twitter style,Twitter80.png
sad but relieved face in Twitter style,Twitter81.png
crying face in Twitter style,Twitter82.png
loudly crying face in Twitter style,Twitter83.png
face screaming in fear in Twitter style,Twitter84.png
confounded face in Twitter style,Twitter85.png
persevering face in Twitter style,Twitter86.png
disappointed face in Twitter style,Twitter87.png
downcast face with sweat in Twitter style,Twitter88.png
weary face in Twitter style,Twitter89.png
tired face in Twitter style,Twitter90.png
yawning face in Twitter style,Twitter91.png
face with steam from nose in Twitter style,Twitter92.png
pouting face in Twitter style,Twitter93.png
angry face in Twitter style,Twitter94.png
face with symbols on mouth in Twitter style,Twitter95.png
smiling face with horns in Twitter style,Twitter96.png
angry face with horns in Twitter style,Twitter97.png
skull in Twitter style,Twitter98.png
skull and crossbones in Twitter style,Twitter99.png
pile of poo in Twitter style,Twitter100.png
clown face in Twitter style,Twitter101.png
ogre in Twitter style,Twitter102.png
grinning face in Windows style,Windows1.png
grinning face with big eyes in Windows style,Windows2.png
grinning face with smiling eyes in Windows style,Windows3.png
beaming face with smiling eyes in Windows style,Windows4.png
grinning squinting face in Windows style,Windows5.png
grinning face with sweat in Windows style,Windows6.png
rolling on the floor laughing in Windows style,Windows7.png
face with tears of joy in Windows style,Windows8.png
slightly smiling face in Windows style,Windows9.png
upside-down face in Windows style,Windows10.png
winking face in Windows style,Windows11.png
smiling face with smiling eyes in Windows style,Windows12.png
smiling face with halo in Windows style,Windows13.png
smiling face with hearts in Windows style,Windows14.png
smiling face with heart-eyes in Windows style,Windows15.png
star-struck in Windows style,Windows16.png
face blowing a kiss in Windows style,Windows17.png
kissing face in Windows style,Windows18.png
smiling face in Windows style,Windows19.png
kissing face with closed eyes in Windows style,Windows20.png
kissing face with smiling eyes in Windows style,Windows21.png
face savoring food in Windows style,Windows23.png
face with tongue in Windows style,Windows24.png
winking face with tongue in Windows style,Windows25.png
zany face in Windows style,Windows26.png
squinting face with tongue in Windows style,Windows27.png
money-mouth face in Windows style,Windows28.png
hugging face in Windows style,Windows29.png
face with hand over mouth in Windows style,Windows30.png
shushing face in Windows style,Windows31.png
thinking face in Windows style,Windows32.png
zipper-mouth face in Windows style,Windows33.png
face with raised eyebrow in Windows style,Windows34.png
neutral face in Windows style,Windows35.png
expressionless face in Windows style,Windows36.png
face without mouth in Windows style,Windows37.png
face in clouds in Windows style,Windows38.png
smirking face in Windows style,Windows39.png
unamused face in Windows style,Windows40.png
face with rolling eyes in Windows style,Windows41.png
grimacing face in Windows style,Windows42.png
face exhaling in Windows style,Windows43.png
lying face in Windows style,Windows44.png
relieved face in Windows style,Windows45.png
pensive face in Windows style,Windows46.png
sleepy face in Windows style,Windows47.png
drooling face in Windows style,Windows48.png
sleeping face in Windows style,Windows49.png
face with medical mask in Windows style,Windows50.png
face with thermometer in Windows style,Windows51.png
face with head-bandage in Windows style,Windows52.png
nauseated face in Windows style,Windows53.png
face vomiting in Windows style,Windows54.png
sneezing face in Windows style,Windows55.png
hot face in Windows style,Windows56.png
cold face in Windows style,Windows57.png
woozy face in Windows style,Windows58.png
knocked-out face in Windows style,Windows59.png
face with spiral eyes in Windows style,Windows60.png
exploding head in Windows style,Windows61.png
cowboy hat face in Windows style,Windows62.png
partying face in Windows style,Windows63.png
smiling face with sunglasses in Windows style,Windows65.png
nerd face in Windows style,Windows66.png
face with monocle in Windows style,Windows67.png
confused face in Windows style,Windows68.png
worried face in Windows style,Windows69.png
slightly frowning face in Windows style,Windows70.png
frowning face in Windows style,Windows71.png
face with open mouth in Windows style,Windows72.png
hushed face in Windows style,Windows73.png
astonished face in Windows style,Windows74.png
flushed face in Windows style,Windows75.png
pleading face in Windows style,Windows76.png
frowning face with open mouth in Windows style,Windows77.png
anguished face in Windows style,Windows78.png
fearful face in Windows style,Windows79.png
anxious face with sweat in Windows style,Windows80.png
sad but relieved face in Windows style,Windows81.png
crying face in Windows style,Windows82.png
loudly crying face in Windows style,Windows83.png
face screaming in fear in Windows style,Windows84.png
confounded face in Windows style,Windows85.png
persevering face in Windows style,Windows86.png
disappointed face in Windows style,Windows87.png
downcast face with sweat in Windows style,Windows88.png
weary face in Windows style,Windows89.png
tired face in Windows style,Windows90.png
yawning face in Windows style,Windows91.png
face with steam from nose in Windows style,Windows92.png
pouting face in Windows style,Windows93.png
angry face in Windows style,Windows94.png
face with symbols on mouth in Windows style,Windows95.png
smiling face with horns in Windows style,Windows96.png
angry face with horns in Windows style,Windows97.png
